$ DLS 2011 2017-11-16 by 1_CWMS_weather_station_read_plot_v3.py,,,,,,
CWMS paths:,DLS.Temp-Air.Inst.1Hour.0.METAR-COMPUTED-REV,DLS.Temp-DewPoint.Inst.1Hour.0.METAR-COMPUTED-REV,DLS.Speed-Wind.Inst.1Hour.0.METAR-COMPUTED-REV,DLS.Dir-Wind.Inst.1Hour.0.METAR-COMPUTED-REV,DLS.%-CloudCover.Inst.1Hour.0.METAR-COMPUTED-REV,TDA.Pres-Air.Inst.1Hour.0.GOES-REV; fill with JHAW/JDA linTrend of TDDO
JDAY,TAIR_C,TDEW_C,WIND_ms,PHI_rad,CLOUD_0_10,BP_mmHg
19.416670,4.4,1.7,0,0,10,767.920469
19.458330,5,2.2,0,0,10,767.920469
19.500000,5.6,1.7,0,0,10,767.920469
19.541670,6.7,1.7,2.68,5.58,10,767.920469
19.583330,6.7,0.6,3.12,5.76,4.4,767.920469
19.625000,7.8,0,2.23,4.88,0,767.920469
19.666670,6.7,0.6,1.34,3.31,7.5,767.920469
19.708330,5,0.6,0,0,7.5,768.883569
19.750000,2.8,-0.6,2.68,6.28,2,768.883569
19.791670,2.2,-1.1,0,0,4.4,768.883569
19.833330,2.2,-0.6,0,0,10,768.883569
19.875000,2.2,-0.6,2.23,2.44,10,768.883569
19.916670,2.8,0,2.23,1.92,10,769.846669
19.958330,3.3,0,1.34,1.92,10,769.846669
20.000000,2.8,0.6,0,0,10,768.883569
20.041670,3.3,0.6,0,0,10,768.883569
20.083330,3.3,0.6,0,0,10,768.883569
20.125000,3.3,0.6,0,0,10,768.883569
20.166670,3.3,0.6,0,0,10,767.920469
20.208330,3.3,0.6,0,0,10,767.920469
20.250000,3.3,0.6,0,0,10,767.920469
20.291670,2.8,-0.6,1.34,4.88,10,766.957369
20.333330,2.8,-1.1,2.23,5.06,10,766.957369
20.375000,3.3,-0.6,1.34,4.36,4.4,766.957369
20.416670,3.9,-0.6,0,0,0,766.957369
20.458330,5,0,0,0,7.5,765.994269
20.500000,6.7,0,0,0,2,765.031169
20.541670,6.7,0,0,0,2,764.068069
20.583330,8.3,0.6,0,0,0,763.104969
20.625000,10,-2.2,9.83,5.23,0,763.104969
20.666670,10,-1.7,7.6,5.58,0,763.104969
20.708330,8.9,-2.2,7.6,5.58,0,763.104969
20.750000,8.3,-1.1,7.6,5.76,0,763.104969
20.791670,6.7,-1.7,1.34,3.84,2,763.104969
20.833330,7.8,0,2.68,5.41,10,763.104969
20.875000,6.7,-0.6,0,0,7.5,763.104969
20.916670,4.4,-0.6,2.68,4.18,0,763.104969
20.958330,5,0,0,0,0,763.104969
21.000000,6.1,0.6,0,0,10,763.104969
21.041670,5.6,0.6,2.23,2.96,10,763.104969
21.083330,5.6,1.1,0,0,10,763.104969
21.125000,5.6,1.7,0,0,10,763.104969
21.166670,6.1,1.7,0,0,10,762.141869
21.208330,6.7,1.7,1.34,0.87,10,762.141869
21.250000,7.8,2.8,1.34,3.31,10,762.141869
21.291670,7.8,3.3,1.34,2.79,10,761.178769
21.333330,7.8,4.4,3.57,5.76,10,761.178769
21.375000,7.8,5,0,0,7.5,761.178769
21.416670,8.3,5,0,0,10,761.178769
21.458330,8.9,5.6,2.68,6.1,7.5,760.215669
21.500000,10,5.6,2.23,5.67,10,759.252569
21.541670,12.8,6.7,8.04,5.23,7.5,758.289469
21.583330,12.2,6.1,6.25,5.41,10,759.252569
21.625000,11.7,6.1,5.81,5.58,2,758.289469
21.666670,11.7,5.6,7.15,5.76,7.5,759.252569
21.708330,11.1,5.6,11.17,5.58,0,759.252569
21.750000,10.6,5.6,7.6,5.76,0,760.215669
21.791670,10.6,5.6,8.94,5.58,0,760.215669
21.833330,10.6,5.6,9.38,5.41,0,760.215669
21.875000,11.1,5,7.15,5.41,0,760.215669
21.916670,11.1,4.4,6.7,5.41,0,761.178769
21.958330,10.6,4.4,11.62,5.23,0,761.178769
22.000000,10.6,4.4,10.28,5.23,0,761.178769
22.041670,10,3.3,6.25,5.06,0,762.141869
22.083330,10,3.3,7.15,5.23,0,762.141869
22.125000,10,2.8,2.68,5.23,0,763.104969
22.166670,8.9,2.2,5.81,5.23,0,763.104969
22.208330,7.8,2.2,6.25,5.58,0,763.104969
22.250000,7.2,2.2,4.91,5.58,0,764.068069
22.291670,6.1,0.6,3.12,4.53,0,765.031169
22.333330,7.2,1.1,2.68,4.88,0,765.994269
22.375000,7.8,1.7,3.12,5.41,0,765.994269
22.416670,8.3,1.7,7.6,5.76,0,766.957369
22.458330,10,2.2,3.12,2.61,0,765.994269
22.500000,11.1,1.1,1.34,4.88,0,765.994269
22.541670,11.7,1.7,0,0,0,765.031169
22.583330,12.2,2.2,2.23,6.28,0,764.068069
22.625000,12.8,2.2,0,0,0,764.068069
22.666670,12.8,2.2,0,0,0,764.068069
22.708330,9.4,2.2,1.34,5.41,0,764.068069
22.750000,7.2,1.7,1.34,5.23,0,764.068069
22.791670,6.1,1.7,1.34,4.36,0,764.068069
22.833330,5,1.1,0,0,0,764.068069
22.875000,5.6,1.1,0,0,0,764.068069
22.916670,3.3,0.6,2.23,2.44,0,764.068069
22.958330,3.3,0.6,0,0,0,763.104969
23.000000,1.1,-1.1,1.34,2.79,0,763.104969
23.041670,1.7,0,1.34,1.74,0,763.104969
23.083330,1.1,-1.1,2.68,2.44,0,763.104969
23.125000,1.1,-1.1,0,0,0,762.141869
23.166670,1.1,-1.1,2.23,2.26,0,762.141869
23.208330,1.1,-1.1,0,0,0,762.141869
23.250000,1.1,-0.6,1.34,1.57,0,762.141869
23.291670,1.7,0,0,0,0,762.141869
23.333330,1.7,-0.6,0,0,0,762.141869
23.375000,2.2,0.6,0,0,2,763.104969
23.416670,3.9,1.7,0,0,10,763.104969
23.458330,5.6,2.2,1.34,3.49,7.5,762.141869
23.500000,7.8,2.2,0,0,0,762.141869
23.541670,10.6,2.2,3.12,1.48,0,761.178769
23.583330,12.2,2.2,1.34,2.96,2,760.215669
23.625000,13.3,2.2,4.02,5.93,2,761.178769
23.666670,14.4,-0.6,0,0,10,761.178769
23.708330,11.1,1.7,5.81,5.76,7.5,761.178769
23.750000,11.1,1.1,3.57,5.76,4.4,761.178769
23.791670,11.7,0.6,1.34,6.1,10,762.141869
23.833330,10.6,1.7,3.57,5.93,10,762.141869
23.875000,10.6,2.2,4.02,5.76,10,762.141869
23.916670,10,2.8,3.12,5.58,10,762.141869
23.958330,10,2.8,4.47,5.76,10,763.104969
24.000000,9.4,3.3,2.23,5.41,10,763.104969
24.041670,8.9,3.9,0,0,10,763.104969
24.083330,8.3,4.4,1.34,5.06,10,762.141869
24.125000,6.7,4.4,1.34,4.88,10,762.141869
24.166670,6.7,3.9,2.23,2.26,4.4,762.141869
24.208330,6.7,3.3,1.34,1.74,7.5,761.178769
24.250000,5.6,3.3,1.34,4.71,2,761.178769
24.291670,6.1,3.3,0,0,0,761.178769
24.333330,4.4,2.8,0,0,0,761.178769
24.375000,6.1,3.9,0,0,0,761.178769
24.416670,6.7,3.9,0,0,0,761.178769
24.458330,7.2,4.4,0,0,0,761.178769
24.500000,7.2,4.4,2.23,3.84,10,760.215669
24.541670,8.9,5,0,0,10,759.252569
24.583330,10,5,1.34,6.1,4.4,759.252569
24.625000,11.7,5.6,0,0,10,759.252569
24.666670,12.2,5.6,4.02,0.17,2,759.252569
24.708330,10,4.4,4.02,5.58,0,759.252569
24.750000,9.4,3.3,3.57,5.58,0,760.215669
24.791670,10.6,1.7,7.15,5.23,0,760.215669
24.833330,11.1,1.7,5.81,4.88,2,761.178769
24.875000,10.6,2.2,1.34,5.76,2,761.178769
24.916670,10,2.8,4.47,5.06,0,762.141869
24.958330,9.4,3.9,1.34,4.45,0,762.141869
25.000000,8.3,3.9,1.34,3.84,7.5,762.141869
25.041670,8.9,5,4.02,6.1,4.4,763.104969
25.083330,8.3,3.9,0,0,10,763.104969
25.125000,7.2,3.3,1.34,1.92,7.5,763.104969
25.166670,7.8,3.3,2.23,3.66,4.4,764.068069
25.208330,6.1,2.8,1.34,4.01,0,764.068069
25.250000,8.3,3.9,2.68,4.53,7.5,764.068069
25.291670,10.6,5,7.15,5.41,0,764.068069
25.333330,6.7,3.3,2.68,3.66,0,765.031169
25.375000,9.4,4.4,3.57,3.31,0,765.031169
25.416670,11.1,5,3.57,3.66,0,765.031169
25.458330,13.3,5,4.47,5.41,0,765.031169
25.500000,14.4,5,6.25,5.58,0,765.031169
25.541670,14.4,5,3.57,5.93,2,765.031169
25.583330,14.4,5,4.02,5.58,0,765.031169
25.625000,12.8,5.6,4.47,5.76,0,765.031169
25.666670,12.8,5,0,0,0,765.031169
25.708330,12.2,5,0,0,0,765.031169
25.750000,10,5,2.23,1.92,0,765.031169
25.791670,9.4,5,0,0,0,765.031169
25.833330,8.9,5,0,0,0,765.994269
25.875000,8.3,4.4,0,0,0,765.031169
25.916670,7.2,3.9,0,0,0,765.031169
25.958330,5.6,3.3,0,0,0,765.994269
26.000000,3.9,2.2,0,0,0,765.994269
26.041670,3.3,1.7,2.23,2.26,0,765.994269
26.083330,3.3,1.1,0,0,0,765.994269
26.125000,2.8,1.1,0,0,0,765.994269
26.166670,1.7,0,0,0,0,765.994269
26.208330,1.7,0,0,0,4.4,765.994269
26.250000,2.2,0,1.34,2.09,10,765.994269
26.291670,2.2,0,0,0,10,765.994269
26.333330,2.8,1.1,0,0,10,766.957369
26.375000,3.3,1.7,0,0,10,766.957369
26.416670,3.9,2.8,0,0,10,766.957369
26.458330,5,3.3,0,0,10,766.957369
26.500000,5.6,3.3,0,0,10,765.994269
26.541670,6.7,3.3,1.34,0.69,10,765.994269
26.583330,7.2,3.3,0,0,4.4,765.031169
26.625000,7.8,3.9,0,0,0,765.031169
26.666670,7.8,3.9,0,0,0,765.031169
26.708330,7.2,3.3,0,0,0,764.068069
26.750000,6.1,3.3,0,0,0,764.068069
26.791670,5.6,2.8,0,0,0,764.068069
26.833330,4.4,2.2,2.68,1.39,0,765.031169
26.875000,4.4,2.8,4.47,1.22,4.4,765.031169
26.916670,3.3,2.2,2.68,1.57,4.4,765.031169
26.958330,4.4,2.8,2.23,2.09,10,765.031169
27.000000,4.4,2.8,0,0,10,765.031169
27.041670,4.4,2.8,0,0,10,765.031169
27.083330,5,2.8,0,0,10,765.031169
27.125000,4.4,2.8,0,0,10,765.031169
27.166670,3.9,2.8,0,0,10,765.031169
27.208330,3.3,2.2,0,0,10,765.031169
27.250000,3.3,1.7,2.23,4.71,10,765.031169
27.291670,3.3,1.7,0,0,10,765.031169
27.333330,3.3,1.7,1.34,0.52,10,765.031169
27.375000,3.3,1.7,3.57,1.04,10,765.031169
27.416670,3.3,1.7,3.12,1.04,10,765.031169
27.458330,3.9,1.7,2.23,1.39,10,765.031169
27.500000,4.4,1.1,0,0,10,764.068069
27.541670,4.4,1.1,0,0,10,763.104969
27.583330,4.4,1.7,1.34,3.14,10,763.104969
27.625000,5,1.7,0,0,10,762.141869
27.666670,5,2.2,0,0,10,762.141869
27.708330,4.4,2.2,1.34,1.39,4.4,761.178769
27.750000,3.9,1.7,1.34,0.87,2,761.178769
27.791670,4.4,2.2,0,0,10,761.178769
27.833330,3.9,2.2,0,0,10,760.215669
27.875000,3.3,2.2,0,0,10,760.215669
27.916670,2.8,1.7,1.34,0.69,10,760.215669
27.958330,2.8,1.7,0,0,10,759.252569
28.000000,2.8,1.7,0,0,10,759.252569
28.041670,2.2,1.1,0,0,10,759.252569
28.083330,2.2,1.1,0,0,10,759.252569
28.125000,2.2,1.1,1.34,1.22,10,759.252569
28.166670,2.2,1.1,0,0,10,758.289469
28.208330,1.7,0.6,0,0,10,758.289469
28.250000,1.7,0,2.23,1.22,10,758.289469
28.291670,1.1,0,0,0,10,758.289469
28.333330,1.1,0,0,0,10,758.289469
28.375000,1.7,0,1.34,1.39,10,758.289469
28.416670,2.2,0.6,0,0,10,758.289469
28.458330,2.8,1.7,0,0,10,757.326369
28.500000,5.6,3.3,0,0,4.4,756.363269
28.541670,12.8,5.6,7.6,5.58,0,755.400169
28.583330,13.9,5,7.6,5.58,2,755.400169
28.625000,12.8,5,7.6,5.58,10,755.400169
28.666670,11.1,6.1,5.81,5.41,10,755.400169
28.708330,11.1,5.6,2.23,5.84,4.4,755.400169
28.750000,11.1,5.6,3.57,6.28,7.5,756.363269
28.791670,11.1,5,7.15,5.76,7.5,756.363269
28.833330,8.9,5,0,0,4.4,756.363269
28.875000,10.6,5,1.34,5.23,10,756.363269
28.916670,8.9,5,1.34,1.74,10,756.363269
28.958330,8.3,5,1.34,4.36,10,756.363269
29.000000,8.3,4.4,0,0,10,756.363269
29.041670,8.3,4.4,1.34,4.53,10,757.326369
29.083330,6.7,3.9,1.34,3.31,10,757.326369
29.125000,7.2,4.4,2.23,1.57,10,757.326369
29.166670,6.7,3.9,0,0,7.5,756.363269
29.208330,7.2,3.9,2.68,1.39,2,756.363269
29.250000,6.7,3.9,0,0,7.5,756.363269
29.291670,6.7,3.9,0,0,10,756.363269
29.333330,6.7,3.9,0,0,10,756.363269
29.375000,6.7,4.4,0,0,10,756.363269
29.416670,8.9,5,0,0,7.5,756.363269
29.458330,10,5.6,2.23,1.04,7.5,756.363269
29.500000,10.6,5.6,0,0,10,756.363269
29.541670,13.3,5.6,0,0,2,755.400169
29.583330,13.3,5,4.02,5.58,0,755.400169
29.625000,13.3,5,4.02,5.58,0,754.437069
29.666670,12.8,3.9,3.57,5.58,4.4,754.437069
29.708330,11.1,3.9,3.57,5.41,10,754.437069
29.750000,10.6,3.3,1.34,2.7,7.5,754.437069
29.791670,11.1,3.3,0,0,10,754.437069
29.833330,8.3,3.9,2.68,5.23,0,754.437069
29.875000,7.2,3.9,3.57,5.58,0,754.437069
29.916670,6.1,2.8,2.23,5.41,0,755.400169
29.958330,5,2.2,0,0,0,755.400169
30.000000,3.9,1.7,1.34,1.74,0,755.400169
30.041670,4.4,1.1,0,0,4.4,755.400169
30.083330,3.9,1.7,0,0,0,756.363269
30.125000,2.2,0.6,0,0,7.5,756.363269
30.166670,2.2,0.6,0,0,0,756.363269
30.208330,0.6,-1.1,0,0,0,757.326369
30.250000,1.7,0,1.34,6.1,4.4,758.289469
30.291670,2.2,0.6,0,0,10,758.289469
30.333330,2.8,1.1,0,0,10,759.252569
30.375000,3.9,1.7,1.34,5.41,10,759.252569
30.416670,3.9,1.7,0,0,10,760.215669
30.458330,5,1.7,0,0,10,761.178769
30.500000,5.6,2.2,0,0,10,761.178769
30.541670,5.6,-1.1,4.91,1.39,10,761.178769
30.583330,5,-2.2,4.91,1.22,10,762.141869
30.625000,4.4,-1.1,4.91,1.22,10,762.141869
30.666670,4.4,-0.6,3.12,1.39,10,763.104969
30.708330,3.9,-1.7,3.12,1.74,10,763.104969
30.750000,2.8,-0.6,1.34,2.26,10,764.068069
30.791670,2.8,-0.6,2.68,1.22,10,764.068069
30.833330,2.2,-0.6,0,0,10,765.031169
30.875000,2.2,0,1.34,5.58,10,765.994269
30.916670,2.2,-0.6,1.34,0.17,10,765.994269
30.958330,1.7,-0.6,0,0,10,766.957369
31.000000,1.1,-0.6,0,0,10,766.957369
31.041670,1.1,-0.6,0,0,10,767.920469
31.083330,1.7,-1.1,0,0,10,767.920469
31.125000,1.1,-1.1,1.34,1.39,10,767.920469
31.166670,1.1,-1.7,0,0,10,768.883569
31.208330,1.1,-1.1,0,0,10,768.883569
31.250000,1.1,-1.1,0,0,10,768.883569
31.291670,1.1,-1.1,0,0,10,768.883569
31.333330,1.1,-1.1,0,0,10,769.846669
31.375000,1.7,-0.6,0,0,10,769.846669
31.416670,2.2,-1.7,2.68,2.09,10,770.809769
31.458330,2.2,-4.4,4.02,1.74,10,770.809769
31.500000,2.8,-4.4,4.02,1.39,10,770.809769
31.541670,3.3,-5,4.02,1.22,10,769.846669
31.583330,3.3,-5.6,3.57,1.39,10,769.846669
31.625000,3.3,-6.7,3.12,2.09,10,770.809769
31.666670,2.8,-7.2,3.12,1.39,10,770.809769
31.708330,2.2,-6.7,3.12,2.09,10,771.772869
31.750000,1.7,-6.7,2.23,1.74,10,771.772869
31.791670,1.7,-7.2,1.34,1.74,10,772.735969
31.833330,1.7,-7.8,1.34,2.09,10,772.735969
31.875000,1.1,-7.2,2.23,1.57,10,772.735969
31.916670,1.1,-7.8,2.68,1.92,10,773.699069
31.958330,0.6,-7.2,2.23,2.26,10,773.699069
32.000000,1.1,-7.2,0,0,10,773.699069
32.041670,1.1,-7.2,1.34,1.74,10,773.699069
32.083330,0.6,-7.8,4.91,2.09,10,774.662169
32.125000,-1.1,-7.8,2.23,1.22,10,774.662169
32.166670,-1.7,-8.3,3.12,1.39,10,775.625269
32.208330,-1.7,-8.3,0,0,7.5,775.625269
32.250000,-3.3,-8.3,1.34,1.39,2,775.625269
32.291670,-2.8,-8.9,1.34,1.22,0,775.625269
32.333330,-2.2,-9.4,0,0,0,776.588369
32.375000,-1.1,-8.3,2.23,1.92,0,776.588369
32.416670,0,-8.9,5.81,1.39,0,776.588369
32.458330,0.6,-8.9,5.81,1.22,0,776.588369
32.500000,1.7,-8.3,6.25,1.04,0,775.625269
32.541670,2.8,-7.8,6.25,1.22,0,774.662169
32.583330,2.8,-8.9,4.91,1.39,0,773.699069
32.625000,3.3,-11.1,4.91,1.92,0,773.699069
32.666670,2.8,-10.6,4.91,1.57,0,773.699069
32.708330,0.6,-10,2.68,1.74,0,773.699069
32.750000,-0.6,-10.6,3.12,1.92,0,773.699069
32.791670,-2.2,-10.6,3.12,2.09,0,773.699069
32.833330,-3.9,-10,2.68,1.92,0,773.699069
32.875000,-2.8,-9.4,0,0,0,773.699069
32.916670,-3.3,-10,0,0,0,773.699069
32.958330,-5,-10,0,0,0,773.699069
33.000000,-5,-10.6,1.34,1.74,0,773.699069
33.041670,-6.1,-10.6,2.68,2.09,0,773.699069
33.083330,-6.1,-10.6,2.23,2.26,0,774.662169
33.125000,-6.1,-10.6,0,0,0,774.662169
33.166670,-6.7,-10.6,2.23,1.74,0,773.699069
33.208330,-6.7,-11.1,2.68,1.74,0,773.699069
33.250000,-7.2,-11.1,0,0,0,774.662169
33.291670,-6.7,-10,0,0,0,774.662169
33.333330,-6.7,-10.6,1.34,1.74,0,774.662169
33.375000,-4.4,-8.9,0,0,0,775.625269
33.416670,-2.8,-9.4,0,0,0,775.625269
33.458330,-1.1,-7.8,0,0,0,775.625269
33.500000,-0.6,-8.3,1.34,4.71,0,774.662169
33.541670,1.1,-8.3,0,0,0,773.699069
33.583330,2.8,-7.8,1.34,3.66,0,773.699069
33.625000,3.3,-8.3,0,0,0,772.735969
33.666670,3.3,-8.3,2.23,1.22,0,772.735969
33.708330,1.7,-8.3,2.68,1.39,0,772.735969
33.750000,0.6,-8.3,0,0,0,773.699069
33.791670,-0.6,-8.3,0,0,0,773.699069
33.833330,-2.2,-7.2,1.34,5.58,0,773.699069
33.875000,-2.8,-7.2,0,0,0,773.699069
33.916670,-2.2,-7.2,0,0,0,774.662169
33.958330,-3.9,-7.8,2.68,1.92,0,774.662169
34.000000,-5,-7.8,1.34,5.41,0,774.662169
34.041670,-3.3,-7.2,0,0,0,774.662169
34.083330,-3.9,-7.8,1.34,1.92,0,774.662169
34.125000,-4.4,-7.8,1.34,2.09,0,774.662169
34.166670,-3.3,-6.7,0,0,0,774.662169
34.208330,-3.3,-7.2,0,0,0,774.662169
34.250000,-3.9,-7.2,0,0,0,773.699069
34.291670,-2.8,-6.7,0,0,0,773.699069
34.333330,-2.8,-6.7,0,0,0,774.662169
34.375000,-1.7,-5.6,0,0,0,774.662169
34.416670,-0.6,-5.6,0,0,0,773.699069
34.458330,1.1,-5.6,0,0,0,773.699069
34.500000,2.8,-6.1,0,0,7.5,772.735969
34.541670,4.4,-7.2,0,0,0,771.772869
34.583330,5,-6.1,0,0,0,770.809769
34.625000,5.6,-6.1,0,0,0,770.809769
34.666670,5.6,-5.6,0,0,2,770.809769
34.708330,5,-5.6,0,0,0,770.809769
34.750000,3.9,-5.6,0,0,0,770.809769
34.791670,3.3,-5.6,0,0,0,770.809769
34.833330,2.2,-4.4,0,0,0,769.846669
34.875000,1.7,-4.4,0,0,0,770.809769
34.916670,1.1,-3.9,0,0,0,770.809769
34.958330,0,-3.9,0,0,0,770.809769
35.000000,0,-3.9,1.34,5.23,0,769.846669
35.041670,0,-3.9,0,0,0,769.846669
35.083330,-0.6,-3.9,2.68,2.96,0,769.846669
35.125000,0,-3.3,0,0,0,769.846669
35.166670,-0.6,-3.3,0,0,0,768.883569
35.208330,0,-3.3,1.34,1.22,0,768.883569
35.250000,0.6,-2.8,3.12,1.48,0,768.883569
35.291670,0,-2.8,2.68,1.74,2,767.920469
35.333330,0.6,-2.2,0,0,0,767.920469
35.375000,3.3,0,0,0,7.5,767.920469
35.416670,6.7,1.1,0,0,7.5,767.920469
35.458330,10.6,3.9,0,0,4.4,766.957369
35.500000,14.4,6.1,4.47,4.53,4.4,765.031169
35.541670,14.4,6.1,10.28,5.76,0,763.104969
35.583330,13.9,7.2,8.94,5.76,7.5,763.104969
35.625000,13.3,6.7,12.51,5.76,10,763.104969
35.666670,12.8,6.1,8.04,5.58,10,764.068069
35.708330,12.8,6.1,8.04,5.41,10,764.068069
35.750000,12.2,5.6,10.28,5.41,2,764.068069
35.791670,11.7,5.6,5.81,5.23,7.5,764.068069
35.833330,11.7,6.1,7.6,5.41,4.4,764.068069
35.875000,11.1,6.1,6.7,5.41,2,764.068069
35.916670,12.2,5,7.6,5.41,4.4,765.031169
35.958330,11.7,5,3.12,4.36,10,765.031169
36.000000,11.7,3.3,2.68,4.48,2,765.031169
36.041670,11.1,3.3,2.23,4.59,7.5,765.994269
36.083330,11.1,3.3,4.91,4.71,7.5,765.994269
36.125000,11.1,3.3,5.81,5.23,10,765.994269
36.166670,11.1,3.9,4.91,5.23,10,765.994269
36.208330,10,3.3,2.23,5.06,7.5,765.994269
36.250000,10.6,3.3,3.57,5.06,7.5,765.994269
36.291670,10.6,2.8,5.81,4.36,10,765.994269
36.333330,11.1,2.2,2.23,5.23,7.5,766.957369
36.375000,10.6,2.2,4.47,5.76,7.5,765.994269
36.416670,10.6,2.2,4.02,5.41,2,766.957369
36.458330,10.6,2.2,7.15,5.58,10,766.957369
36.500000,10.6,2.8,4.02,5.41,7.5,765.994269
36.541670,11.1,1.7,4.91,4.53,10,766.957369
36.583330,11.1,2.2,7.15,5.23,10,765.994269
36.625000,10.6,3.3,4.91,4.71,10,765.994269
36.666670,10.6,3.9,5.81,4.88,10,765.994269
36.708330,10,3.9,4.02,4.53,10,766.957369
36.750000,10,4.4,4.47,4.18,10,765.994269
36.791670,10,4.4,2.68,4.71,10,765.994269
36.833330,10,5,4.91,4.88,10,765.994269
36.875000,10,5,3.57,4.53,10,765.994269
36.916670,10,5,1.34,5.76,10,765.994269
36.958330,10,5.6,4.47,4.36,10,765.994269
37.000000,8.9,5,1.34,5.41,7.5,765.994269
37.041670,9.4,5,2.23,6.28,7.5,765.994269
37.083330,11.1,6.1,4.47,5.06,7.5,765.994269
37.125000,11.7,6.1,4.02,5.06,10,765.994269
37.166670,10,5,3.57,3.84,10,765.994269
37.208330,11.7,6.1,4.47,5.41,10,765.031169
37.250000,10.6,6.1,2.23,4.71,7.5,765.031169
37.291670,8.9,5,0,0,7.5,765.031169
37.333330,9.4,5,0,0,2,765.994269
37.375000,10,5.6,0,0,10,765.994269
37.416670,12.2,6.7,0,0,7.5,765.994269
37.458330,13.3,6.7,6.25,5.58,2,765.031169
37.500000,15,7.2,6.25,5.58,7.5,765.031169
37.541670,13.9,6.7,6.7,5.06,4.4,765.031169
37.583330,15,6.7,9.16,5.23,0,764.068069
37.625000,14.4,5.6,11.62,5.41,0,763.104969
37.666670,13.3,5.6,10.72,5.41,0,763.104969
37.708330,12.2,5,8.94,5.76,0,762.141869
37.750000,12.8,3.9,7.15,5.41,0,762.141869
37.791670,12.2,5,4.91,5.76,7.5,762.141869
37.833330,11.7,4.4,4.91,5.76,10,762.141869
37.875000,11.1,5,4.47,5.58,7.5,762.141869
37.916670,10.6,4.4,3.57,5.23,4.4,762.141869
37.958330,10.6,4.4,7.6,5.41,7.5,762.141869
38.000000,10.6,3.9,4.47,5.58,10,761.178769
38.041670,11.1,2.8,4.02,5.58,7.5,761.178769
38.083330,11.1,2.8,3.12,5.41,0,760.215669
38.125000,10,3.9,8.94,5.23,2,760.215669
38.166670,10,2.8,16.09,5.23,0,760.215669
38.208330,10,1.7,13.41,5.23,2,762.141869
38.250000,7.8,5,9.83,5.06,4.4,763.104969
38.291670,7.8,4.4,8.04,5.06,7.5,763.104969
38.333330,8.3,1.1,9.38,5.23,2,763.104969
38.375000,8.9,1.7,8.94,5.06,0,762.141869
38.416670,9.4,1.1,7.15,5.76,2,761.178769
38.458330,9.4,0.6,10.28,5.41,4.4,761.178769
38.500000,10,-1.1,12.96,5.06,2,762.141869
38.541670,9.4,1.7,6.7,5.23,7.5,762.141869
38.583330,9.4,1.1,6.7,5.06,2,762.141869
38.625000,8.9,1.1,8.04,4.88,7.5,762.141869
38.666670,8.9,1.1,7.6,5.41,7.5,762.141869
38.708330,8.3,0.6,6.7,5.41,10,762.141869
38.750000,6.7,0.6,2.23,5.41,7.5,763.104969
38.791670,6.7,0,4.91,4.88,7.5,763.104969
38.833330,6.1,1.1,4.02,5.76,7.5,763.104969
38.875000,6.1,0,4.91,4.88,7.5,763.104969
38.916670,6.1,-1.1,5.81,5.23,4.4,763.104969
38.958330,5.6,0.6,3.12,4.88,7.5,763.104969
39.000000,5,0.6,1.34,5.41,10,764.068069
39.041670,5,0,2.23,5.23,7.5,764.068069
39.083330,4.4,0,3.57,5.23,0,764.068069
39.125000,5.6,0,4.91,4.88,0,764.068069
39.166670,5.6,-0.6,4.47,5.06,7.5,764.068069
39.208330,5.6,0,4.47,5.58,10,764.068069
39.250000,5.6,0,0,0,10,764.068069
39.291670,5,0.6,2.68,5.58,10,764.068069
39.333330,5,0.6,3.57,5.58,10,765.031169
39.375000,5.6,1.1,4.02,5.76,10,765.994269
39.416670,6.1,1.7,4.02,5.76,7.5,765.994269
39.458330,7.8,1.7,3.57,5.93,2,766.957369
39.500000,8.3,1.1,2.68,5.76,10,766.957369
39.541670,10,-1.7,2.68,2.09,10,766.957369
39.583330,10,-1.7,0,0,4.4,766.957369
39.625000,10,-1.7,2.23,1.22,10,766.957369
39.666670,9.4,-1.1,4.02,1.39,10,767.920469
39.708330,7.2,-2.8,3.57,1.39,2,767.920469
39.750000,4.4,-3.3,0,0,0,768.883569
39.791670,5,-3.3,0,0,10,768.883569
39.833330,3.3,-3.3,0,0,0,768.883569
39.875000,2.2,-2.8,2.23,4.18,7.5,769.846669
39.916670,2.2,-2.8,0,0,10,769.846669
39.958330,1.7,-3.3,2.23,1.92,7.5,769.846669
40.000000,0.6,-3.3,0,0,10,769.846669
40.041670,0.6,-3.3,0,0,4.4,770.809769
40.083330,-1.1,-3.9,0,0,0,770.809769
40.125000,-1.7,-5,0,0,0,769.846669
40.166670,-2.2,-5,0,0,2,769.846669
40.208330,-2.2,-5.6,0,0,7.5,769.846669
40.250000,-3.3,-6.1,0,0,0,769.846669
40.291670,-3.9,-6.7,2.68,2.96,0,770.809769
40.333330,-3.3,-5.6,0,0,0,770.809769
40.375000,-0.6,-3.9,0,0,0,770.809769
40.416670,2.2,-2.8,0,0,0,770.809769
40.458330,3.9,-2.2,0,0,7.5,770.809769
40.500000,6.7,-2.2,1.34,0.87,3.75,769.846669
40.541670,8.3,-3.3,0,0,0,768.883569
40.583330,9.4,-2.8,0,0,0,768.883569
40.625000,10,-2.8,0,0,0,767.920469
40.666670,10.6,-2.8,0,0,0,767.920469
40.708330,10,-2.8,0,0,0,767.920469
