$Grand Coulee Dam Outflow Temperature,
 ,
JDAY,TWO
1565.208460,6.24
1565.250130,6.24
1565.291790,6.15
1565.333460,6.07
1565.375130,6.02
1565.416790,5.99
1565.458460,5.94
1565.500130,5.9
1565.541790,5.89
1565.583460,5.88
1565.625130,5.88
1565.666790,5.9
1565.708460,5.91
1565.750130,5.93
1565.791790,5.96
1565.833460,5.94
1565.875130,5.94
1565.916790,5.92
1565.958460,5.87
1566.000130,5.86
1566.041790,5.88
1566.083460,5.92
1566.125130,5.97
1566.166790,6.07
1566.208460,6.14
1566.250130,6.16
1566.291790,6.17
1566.333460,6.17
1566.375130,6.18
1566.416790,6.2
1566.458460,6.23
1566.500130,6.24
1566.541790,6.27
1566.583460,6.31
1566.625130,6.32
1566.666790,6.3
1566.708460,6.31
1566.750130,6.31
1566.791790,6.29
1566.833460,6.29
1566.875130,6.3
1566.916790,6.29
1566.958460,6.23
1567.000130,6.18
1567.041790,6.21
1567.083460,6.24
1567.125130,6.26
1567.166790,6.33
1567.208460,6.4
1567.250130,6.4
1567.291790,6.4
1567.333460,6.4
1567.375130,6.41
1567.416790,6.44
1567.458460,6.48
1567.500130,6.53
1567.541790,6.54
1567.583460,6.58
1567.625130,6.61
1567.666790,6.65
1567.708460,6.73
1567.750130,6.7
1567.791790,6.68
1567.833460,6.66
1567.875130,6.64
1567.916790,6.63
1567.958460,6.58
1568.000130,6.59
1568.041790,6.55
1568.083460,6.53
1568.125130,6.58
1568.166790,6.73
1568.208460,6.76
1568.250130,6.83
1568.291790,6.81
1568.333460,6.79
1568.375130,6.82
1568.416790,6.88
1568.458460,6.92
1568.500130,6.99
1568.541790,7.04
1568.583460,7.03
1568.625130,7.09
1568.666790,7.07
1568.708460,7.05
1568.750130,6.91
1568.791790,6.96
1568.833460,6.92
1568.875130,6.97
1568.916790,6.74
1568.958460,6.73
1569.000130,6.73
1569.041790,6.85
1569.083460,6.73
1569.125130,6.71
1569.166790,6.81
1569.208460,6.8
1569.250130,6.95
1569.291790,6.9
1569.333460,6.94
1569.375130,6.92
1569.416790,6.93
1569.458460,6.94
1569.500130,6.87
1569.541790,6.87
1569.583460,6.9
1569.625130,6.91
1569.666790,6.91
1569.708460,6.92
1569.750130,6.91
1569.791790,6.89
1569.833460,6.86
1569.875130,6.83
1569.916790,6.75
1569.958460,6.67
1570.000130,6.67
1570.041790,6.61
1570.083460,6.55
1570.125130,6.41
1570.166790,6.44
1570.208460,6.59
1570.250130,6.72
1570.291790,6.86
1570.333460,6.86
1570.375130,6.86
1570.416790,6.88
1570.458460,6.9
1570.500130,6.94
1570.541790,6.89
1570.583460,6.89
1570.625130,6.93
1570.666790,7.07
1570.708460,7.04
1570.750130,7.06
1570.791790,7.04
1570.833460,7.01
1570.875130,6.97
1570.916790,6.87
1570.958460,6.69
1571.000130,6.71
1571.041790,6.59
1571.083460,6.63
1571.125130,6.66
1571.166790,6.95
1571.208460,7.1
1571.250130,7.17
1571.291790,7.12
1571.333460,7.09
1571.375130,7.1
1571.416790,7.14
1571.458460,7.18
1571.500130,7.22
1571.541790,7.21
1571.583460,7.23
1571.625130,7.28
1571.666790,7.28
1571.708460,7.32
1571.750130,7.36
1571.791790,7.27
1571.833460,7.29
1571.875130,7.22
1571.916790,6.97
1571.958460,6.84
1572.000130,6.74
1572.041790,6.55
1572.083460,6.73
1572.125130,6.58
1572.166790,6.58
1572.208460,6.99
1572.250130,7.25
1572.291790,7.29
1572.333460,7.29
1572.375130,7.36
1572.416790,7.38
1572.458460,7.44
1572.500130,7.5
1572.541790,7.56
1572.583460,7.54
1572.625130,7.53
1572.666790,7.53
1572.708460,7.52
1572.750130,7.57
1572.791790,7.5
1572.833460,7.5
1572.875130,7.46
1572.916790,7.01
1572.958460,6.62
1573.000130,6.52
1573.041790,6.52
1573.083460,6.63
1573.125130,6.52
1573.166790,6.63
1573.208460,6.99
1573.250130,7.32
1573.291790,7.51
1573.333460,7.43
1573.375130,7.36
1573.416790,7.41
1573.458460,7.41
1573.500130,7.46
1573.541790,7.4
1573.583460,7.26
1573.625130,7.1
1573.666790,7.04
1573.708460,6.97
1573.750130,7.06
1573.791790,6.87
1573.833460,6.88
1573.875130,6.86
1573.916790,6.81
1573.958460,6.75
1574.000130,6.57
1574.041790,6.37
1574.083460,6.46
1574.125130,6.4
1574.166790,6.46
1574.208460,6.85
1574.250130,6.97
1574.291790,6.98
1574.333460,6.97
1574.375130,6.94
1574.416790,7
1574.458460,7.07
1574.500130,7.16
1574.541790,7.35
1574.583460,7.42
1574.625130,7.48
1574.666790,7.52
1574.708460,7.61
1574.750130,7.62
1574.791790,7.57
1574.833460,7.71
1574.875130,7.72
1574.916790,7.4
1574.958460,7.27
1575.000130,6.86
1575.041790,6.89
1575.083460,6.94
1575.125130,6.87
1575.166790,7.11
1575.208460,7.13
1575.250130,7.6
1575.291790,7.66
1575.333460,7.67
1575.375130,7.67
1575.416790,7.75
1575.458460,7.64
1575.500130,7.63
1575.541790,7.6
1575.583460,7.53
1575.625130,7.46
1575.666790,7.41
1575.708460,7.36
1575.750130,7.37
1575.791790,7.4
1575.833460,7.28
1575.875130,7.27
1575.916790,7.19
1575.958460,7.03
1576.000130,7.1
1576.041790,7
1576.083460,6.92
1576.125130,7.12
1576.166790,7.12
1576.208460,7.18
1576.250130,7.36
1576.291790,7.5
1576.333460,7.56
1576.375130,7.52
1576.416790,7.53
1576.458460,7.34
1576.500130,7.22
1576.541790,6.88
1576.583460,7.21
1576.625130,7.1
1576.666790,6.78
1576.708460,7.09
1576.750130,7.21
1576.791790,7.37
1576.833460,7.32
1576.875130,7.35
1576.916790,7.21
1576.958460,7.02
1577.000130,7.05
1577.041790,6.85
1577.083460,6.82
1577.125130,6.8
1577.166790,6.94
1577.208460,7.11
1577.250130,7.18
1577.291790,7.3
1577.333460,7.4
1577.375130,7.46
1577.416790,7.49
1577.458460,7.43
1577.500130,7.47
1577.541790,7.47
1577.583460,7.34
1577.625130,7.33
1577.666790,7.34
1577.708460,7.35
1577.750130,7.39
1577.791790,7.5
1577.833460,7.82
1577.875130,7.87
1577.916790,7.54
1577.958460,6.79
1578.000130,6.72
1578.041790,6.7
1578.083460,6.68
1578.125130,6.77
1578.166790,7.25
1578.208460,7.58
1578.250130,7.95
1578.291790,8.1
1578.333460,8.12
1578.375130,8.21
1578.416790,8.36
1578.458460,8.45
1578.500130,8.55
1578.541790,8.6
1578.583460,8.43
1578.625130,8.38
1578.666790,8.4
1578.708460,8.44
1578.750130,8.33
1578.791790,8.32
1578.833460,8.26
1578.875130,8.21
1578.916790,7.77
1578.958460,7.29
1579.000130,7.35
1579.041790,6.73
1579.083460,6.73
1579.125130,7.12
1579.166790,7.22
1579.208460,7.94
1579.250130,8.35
1579.291790,8.16
1579.333460,8.17
1579.375130,8.2
1579.416790,8.27
1579.458460,8.3
1579.500130,8.38
1579.541790,8.47
1579.583460,8.12
1579.625130,8.07
1579.666790,8.08
1579.708460,7.95
1579.750130,7.68
1579.791790,7.61
1579.833460,7.55
1579.875130,7.55
1579.916790,7.08
1579.958460,6.91
1580.000130,6.77
1580.041790,6.7
1580.083460,6.67
1580.125130,6.65
1580.166790,6.85
1580.208460,7.01
1580.250130,7.73
1580.291790,7.93
1580.333460,7.87
1580.375130,7.83
1580.416790,7.76
1580.458460,7.67
1580.500130,7.54
1580.541790,7.58
1580.583460,7.41
1580.625130,7.37
1580.666790,7.34
1580.708460,7.2
1580.750130,7.31
1580.791790,7.29
1580.833460,7.23
1580.875130,7.22
1580.916790,7.15
1580.958460,7.04
1581.000130,6.99
1581.041790,6.63
1581.083460,6.66
1581.125130,6.68
1581.166790,6.8
1581.208460,7.13
1581.250130,7.38
1581.291790,7.45
1581.333460,7.43
1581.375130,7.46
1581.416790,7.51
1581.458460,7.61
1581.500130,7.69
1581.541790,7.75
1581.583460,7.85
1581.625130,7.77
1581.666790,7.7
1581.708460,7.72
1581.750130,7.83
1581.791790,7.82
1581.833460,7.85
1581.875130,7.84
1581.916790,7.85
1581.958460,7.58
1582.000130,7.66
1582.041790,7.76
1582.083460,7.76
1582.125130,7.86
1582.166790,8.03
1582.208460,8.29
1582.250130,8.85
1582.291790,8.99
1582.333460,8.99
1582.375130,8.92
1582.416790,8.8
1582.458460,8.72
1582.500130,8.66
1582.541790,8.65
1582.583460,8.57
1582.625130,8.47
1582.666790,8.32
1582.708460,8.12
1582.750130,7.87
1582.791790,7.65
1582.833460,7.4
1582.875130,7.33
1582.916790,7.23
1582.958460,7.14
1583.000130,7.05
1583.041790,7.01
1583.083460,6.99
1583.125130,6.97
1583.166790,7
1583.208460,6.99
1583.250130,7.04
1583.291790,7.06
1583.333460,7.09
1583.375130,7.1
1583.416790,7.14
1583.458460,7.16
1583.500130,7.19
1583.541790,7.26
1583.583460,7.32
1583.625130,7.32
1583.666790,7.32
1583.708460,7.25
1583.750130,7.18
1583.791790,7.09
1583.833460,7
1583.875130,6.91
1583.916790,6.88
1583.958460,6.85
1584.000130,6.84
1584.041790,6.84
1584.083460,6.79
1584.125130,6.78
1584.166790,6.79
1584.208460,6.8
1584.250130,6.9
1584.291790,6.91
1584.333460,6.92
1584.375130,6.94
1584.416790,6.98
1584.458460,7.01
1584.500130,7.08
1584.541790,7.15
1584.583460,7.23
1584.625130,7.28
1584.666790,7.35
1584.708460,7.43
1584.750130,7.51
1584.791790,7.56
1584.833460,7.61
1584.875130,7.68
1584.916790,7.74
1584.958460,7.81
1585.000130,7.93
1585.041790,7.99
1585.083460,7.93
1585.125130,7.98
1585.166790,8.24
1585.208460,8.36
1585.250130,8.39
1585.291790,8.4
1585.333460,8.57
1585.375130,8.8
1585.416790,9.15
1585.458460,9.59
1585.500130,9.88
1585.541790,10.09
1585.583460,9.93
1585.625130,9.76
1585.666790,9.59
1585.708460,9.54
1585.750130,9.15
1585.791790,9.5
1585.833460,9.44
1585.875130,9.44
1585.916790,9.32
1585.958460,8.89
1586.000130,8.29
1586.041790,7.92
1586.083460,7.88
1586.125130,7.87
1586.166790,8.7
1586.208460,8.74
1586.250130,8.7
1586.291790,8.64
1586.333460,8.44
1586.375130,8.22
1586.416790,7.93
1586.458460,7.97
1586.500130,7.66
1586.541790,7.63
1586.583460,7.57
1586.625130,7.59
1586.666790,7.5
1586.708460,7.51
1586.750130,7.49
1586.791790,7.48
1586.833460,7.4
1586.875130,7.33
1586.916790,7.22
1586.958460,7.04
1587.000130,6.92
1587.041790,6.92
1587.083460,6.84
1587.125130,6.99
1587.166790,7.1
1587.208460,7.19
1587.250130,7.33
1587.291790,7.3
1587.333460,7.25
1587.375130,7.21
1587.416790,7.26
1587.458460,7.16
1587.500130,7.19
1587.541790,7.21
1587.583460,7.2
1587.625130,7.13
1587.666790,6.89
1587.708460,7.16
1587.750130,7.45
1587.791790,7.46
1587.833460,7.46
1587.875130,7.5
1587.916790,7.61
1587.958460,7.55
1588.000130,7.13
1588.041790,7.17
1588.083460,7.14
1588.125130,7.08
1588.166790,7.35
1588.208460,7.36
1588.250130,7.46
1588.291790,7.41
1588.333460,7.46
1588.375130,7.57
1588.416790,7.75
1588.458460,7.81
1588.500130,7.87
1588.541790,7.9
1588.583460,7.87
1588.625130,7.78
1588.666790,7.71
1588.708460,7.62
1588.750130,7.54
1588.791790,7.45
1588.833460,7.37
1588.875130,7.33
1588.916790,7.23
1588.958460,7.13
1589.000130,7.06
1589.041790,6.99
1589.083460,6.98
1589.125130,7.01
1589.166790,7.24
1589.208460,7.38
1589.250130,7.83
1589.291790,8.04
1589.333460,8.14
1589.375130,8.15
1589.416790,8.04
1589.458460,7.98
1589.500130,7.92
1589.541790,7.96
1589.583460,7.92
1589.625130,7.86
1589.666790,7.73
1589.708460,7.8
1589.750130,7.8
1589.791790,7.79
1589.833460,7.9
1589.875130,7.95
1589.916790,8
1589.958460,8.03
1590.000130,7.86
1590.041790,7.45
1590.083460,7.37
1590.125130,7.26
1590.166790,7.26
1590.208460,7.42
1590.250130,7.89
1590.291790,7.99
1590.333460,8.46
1590.375130,8.55
1590.416790,8.63
1590.458460,8.78
1590.500130,8.88
1590.541790,8.95
1590.583460,8.99
1590.625130,9.07
1590.666790,9.11
1590.708460,9.18
1590.750130,9.23
1590.791790,9.27
1590.833460,9.34
1590.875130,9.37
1590.916790,9.34
1590.958460,8.94
1591.000130,8.46
1591.041790,8.18
1591.083460,8.12
1591.125130,8.01
1591.166790,8.07
1591.208460,8.02
1591.250130,7.98
1591.291790,8.76
1591.333460,9.42
1591.375130,9.62
1591.416790,9.75
1591.458460,9.56
1591.500130,9.81
1591.541790,9.79
1591.583460,10.22
1591.625130,9.74
1591.666790,9.75
1591.708460,9.4
1591.750130,10.79
1591.791790,10.99
1591.833460,10.99
1591.875130,10.91
1591.916790,10.44
1591.958460,10.13
1592.000130,9.67
1592.041790,8.63
1592.083460,7.96
1592.125130,7.85
1592.166790,7.91
1592.208460,9.49
1592.250130,10.47
1592.291790,10.41
1592.333460,10.45
1592.375130,10.47
1592.416790,10.45
1592.458460,10.45
1592.500130,10.45
1592.541790,10.48
1592.583460,10.5
1592.625130,10.42
1592.666790,10.28
1592.708460,10.57
1592.750130,10.73
1592.791790,10.71
1592.833460,10.78
1592.875130,11.19
1592.916790,11.36
1592.958460,11.33
1593.000130,10.82
1593.041790,10.39
1593.083460,10.43
1593.125130,10.12
1593.166790,9.92
1593.208460,9.74
1593.250130,9.73
1593.291790,9.75
1593.333460,9.84
1593.375130,10.02
1593.416790,10.15
1593.458460,10.25
1593.500130,10.41
1593.541790,10.6
1593.583460,10.87
1593.625130,11.05
1593.666790,11.14
1593.708460,11.18
1593.750130,11.2
1593.791790,11.11
1593.833460,11.02
1593.875130,10.94
1593.916790,10.85
1593.958460,10.46
1594.000130,10.02
1594.041790,10.05
1594.083460,9.98
1594.125130,9.84
1594.166790,9.67
1594.208460,9.53
1594.250130,9.62
1594.291790,9.51
1594.333460,9.45
1594.375130,9.54
1594.416790,9.67
1594.458460,9.8
1594.500130,9.91
1594.541790,10.07
1594.583460,10.45
1594.625130,11.05
1594.666790,11.16
1594.708460,11.18
1594.750130,11.19
1594.791790,11.14
1594.833460,11.04
1594.875130,10.96
1594.916790,10.58
1594.958460,9.67
1595.000130,9.64
1595.041790,9.4
1595.083460,9.8
1595.125130,10.02
1595.166790,10.41
1595.208460,10.83
1595.250130,11.05
1595.291790,11.02
1595.333460,10.94
1595.375130,10.86
1595.416790,10.81
1595.458460,10.91
1595.500130,11.01
1595.541790,10.94
1595.583460,11.02
1595.625130,11.09
1595.666790,11.17
1595.708460,11.29
1595.750130,11.36
1595.791790,11.39
1595.833460,11.39
1595.875130,11.37
1595.916790,10.97
1595.958460,10.32
1596.000130,10.09
1596.041790,9.85
1596.083460,9.81
1596.125130,9.71
1596.166790,9.63
1596.208460,9.9
1596.250130,10.4
1596.291790,10.38
1596.333460,10.26
1596.375130,10.21
1596.416790,10.22
1596.458460,10.5
1596.500130,10.35
1596.541790,10.23
1596.583460,10.07
1596.625130,9.92
1596.666790,9.95
1596.708460,9.96
1596.750130,10
1596.791790,10.01
1596.833460,9.96
1596.875130,10.3
1596.916790,10.08
1596.958460,9.38
1597.000130,8.8
1597.041790,8.31
1597.083460,7.97
1597.125130,8
1597.166790,8.02
1597.208460,8.85
1597.250130,8.93
1597.291790,9.38
1597.333460,9.33
1597.375130,9.31
1597.416790,9.61
1597.458460,9.55
1597.500130,9.39
1597.541790,9.31
1597.583460,9.37
1597.625130,9.29
1597.666790,9.32
1597.708460,9.33
1597.750130,9.35
1597.791790,9.45
1597.833460,9.6
1597.875130,10.05
1597.916790,10.11
1597.958460,10.1
1598.000130,10.11
1598.041790,10.12
1598.083460,10.58
1598.125130,10.95
1598.166790,10.9
1598.208460,10.84
1598.250130,10.89
1598.291790,10.84
1598.333460,10.97
1598.375130,10.77
1598.416790,10.94
1598.458460,11.03
1598.500130,10.91
1598.541790,11.06
1598.583460,11.14
1598.625130,11.05
1598.666790,11.01
1598.708460,11.01
1598.750130,11.37
1598.791790,11.25
1598.833460,11.25
1598.875130,11.3
1598.916790,11.05
1598.958460,10.46
1599.000130,10.23
1599.041790,10.5
1599.083460,10.37
1599.125130,10.38
1599.166790,10.36
1599.208460,10.67
1599.250130,11.04
1599.291790,11.16
1599.333460,11.12
1599.375130,11.07
1599.416790,10.77
1599.458460,10.72
1599.500130,10.72
1599.541790,10.81
1599.583460,10.82
1599.625130,10.89
1599.666790,10.91
1599.708460,10.89
1599.750130,11.16
1599.791790,11.18
1599.833460,11.22
1599.875130,11.3
1599.916790,11.06
1599.958460,10.12
1600.000130,10.26
1600.041790,10.33
1600.083460,10.17
1600.125130,10.21
1600.166790,10.13
1600.208460,10.07
1600.250130,10.91
1600.291790,11.18
1600.333460,11.08
1600.375130,11.08
1600.416790,10.91
1600.458460,10.73
1600.500130,10.67
1600.541790,10.74
1600.583460,10.83
1600.625130,10.89
1600.666790,11.08
1600.708460,11.12
1600.750130,11.21
1600.791790,11.33
1600.833460,11.41
1600.875130,11.49
1600.916790,11.19
1600.958460,11.04
1601.000130,10.45
1601.041790,10.16
1601.083460,10.16
1601.125130,10.22
1601.166790,10.22
1601.208460,10.94
1601.250130,11.41
1601.291790,11.6
1601.333460,11.43
1601.375130,11.22
1601.416790,11.27
1601.458460,11.3
1601.500130,11.29
1601.541790,11.24
1601.583460,11.32
1601.625130,11.41
1601.666790,11.51
1601.708460,11.57
1601.750130,11.63
1601.791790,11.69
1601.833460,12.01
1601.875130,11.97
1601.916790,11.7
1601.958460,11.27
1602.000130,10.59
1602.041790,10.16
1602.083460,10.02
1602.125130,9.99
1602.166790,10.09
1602.208460,10.23
1602.250130,11.12
1602.291790,11.35
1602.333460,11.42
1602.375130,11.53
1602.416790,11.59
1602.458460,11.43
1602.500130,11.43
1602.541790,11.64
1602.583460,11.84
1602.625130,11.86
1602.666790,11.94
1602.708460,12.03
1602.750130,11.91
1602.791790,11.97
1602.833460,11.81
1602.875130,11.51
1602.916790,11.38
1602.958460,10.59
1603.000130,10.25
1603.041790,9.81
1603.083460,9.82
1603.125130,10.43
1603.166790,10.4
1603.208460,10.91
1603.250130,11.39
1603.291790,11.48
1603.333460,11.53
1603.375130,11.6
1603.416790,11.89
1603.458460,11.95
1603.500130,12
1603.541790,12
1603.583460,12.01
1603.625130,11.81
1603.666790,11.78
1603.708460,11.46
1603.750130,11.62
1603.791790,11.6
1603.833460,11.71
1603.875130,11.17
1603.916790,10.73
1603.958460,10.46
1604.000130,10.37
1604.041790,10.91
1604.083460,11
1604.125130,10.75
1604.166790,11.11
1604.208460,11.5
1604.250130,11.21
1604.291790,11.13
1604.333460,11.62
1604.375130,11.68
1604.416790,11.92
1604.458460,11.91
1604.500130,11.84
1604.541790,11.8
1604.583460,11.87
1604.625130,11.84
1604.666790,11.9
1604.708460,11.79
1604.750130,11.75
1604.791790,11.65
1604.833460,11.5
1604.875130,11.34
1604.916790,11.21
1604.958460,10.95
1605.000130,10.56
1605.041790,10.56
1605.083460,10.78
1605.125130,10.76
1605.166790,10.73
1605.208460,10.88
1605.250130,11.08
1605.291790,11.26
1605.333460,11.39
1605.375130,11.69
1605.416790,12.09
1605.458460,12.28
1605.500130,12.43
1605.541790,12.31
1605.583460,12.2
1605.625130,11.93
1605.666790,11.65
1605.708460,11.47
1605.750130,11.34
1605.791790,11.32
1605.833460,11.29
1605.875130,11.35
1605.916790,11.4
1605.958460,11.25
1606.000130,10.67
1606.041790,10.35
1606.083460,10.33
1606.125130,10.04
1606.166790,10.25
1606.208460,10.21
1606.250130,10.15
1606.291790,10.83
1606.333460,11.27
1606.375130,11.41
1606.416790,11.69
1606.458460,11.77
1606.500130,11.88
1606.541790,11.91
1606.583460,11.97
1606.625130,11.91
1606.666790,11.95
1606.708460,12.29
1606.750130,12.57
1606.791800,12.73
1606.833460,12.51
1606.875130,12.53
1606.916800,12.4
1606.958460,11.92
1607.000130,11.81
1607.041800,10.85
1607.083460,10.8
1607.125130,10.75
1607.166800,10.68
1607.208460,11.22
1607.250130,11.65
1607.291800,12.11
1607.333460,11.93
1607.375130,11.94
1607.416800,11.98
1607.458460,12.07
1607.500130,12.16
1607.541800,12.27
1607.583460,12.25
1607.625130,12.18
1607.666800,12.12
1607.708460,12.16
1607.750130,12.16
1607.791800,12.19
1607.833460,12.52
1607.875130,12.15
1607.916800,11.71
1607.958460,11.13
1608.000130,10.57
1608.041800,10.09
1608.083460,9.8
1608.125130,9.51
1608.166800,9.4
1608.208460,10.39
1608.250130,11.16
1608.291800,11.59
1608.333460,11.68
1608.375130,11.8
1608.416800,12
1608.458460,12.06
1608.500130,12.14
1608.541800,12.22
1608.583460,12.24
1608.625130,12.28
1608.666800,12.24
1608.708460,12.46
1608.750130,12.59
1608.791800,12.48
1608.833460,12.5
1608.875130,12.56
1608.916800,12.17
1608.958460,11.45
1609.000130,10.58
1609.041800,10.38
1609.083460,10.11
1609.125130,9.95
1609.166800,10.15
1609.208460,10.78
1609.250130,12.04
1609.291800,12.24
1609.333460,12.3
1609.375130,12.32
1609.416800,12.2
1609.458460,12.21
1609.500130,12.41
1609.541800,12.51
1609.583460,12.74
1609.625130,12.9
1609.666800,13.03
1609.708460,13.12
1609.750130,12.97
1609.791800,12.88
1609.833460,12.73
1609.875130,12.83
1609.916800,12.39
1609.958460,12.04
1610.000130,11.49
1610.041800,11.15
1610.083460,10.87
1610.125130,10.69
1610.166800,10.82
1610.208460,10.93
1610.250130,12.97
1610.291800,13.3
1610.333460,13.1
1610.375130,13.07
1610.416800,13.37
1610.458460,13.38
1610.500130,13.32
1610.541800,13.66
1610.583460,13.67
1610.625130,13.73
1610.666800,13.74
1610.708460,13.82
1610.750130,13.45
1610.791800,12.89
1610.833460,12.44
1610.875130,12.38
1610.916800,11.8
1610.958460,11.06
1611.000130,10.88
1611.041800,10.78
1611.083460,10.78
1611.125130,10.65
1611.166800,10.91
1611.208460,10.42
1611.250130,11
1611.291800,11.55
1611.333460,11.71
1611.375130,11.72
1611.416800,12.74
1611.458460,13.18
1611.500130,13.51
1611.541800,13.34
1611.583460,13.29
1611.625130,13.36
1611.666800,13.43
1611.708460,13.34
1611.750130,13.28
1611.791800,13.15
1611.833460,12.55
1611.875130,12.28
1611.916800,12.29
1611.958460,11.46
1612.000130,10.91
1612.041800,10.79
1612.083460,10.77
1612.125130,10.72
1612.166800,10.63
1612.208460,10.55
1612.250130,10.72
1612.291800,10.83
1612.333460,11.82
1612.375130,12.09
1612.416800,12.72
1612.458460,12.73
1612.500130,12.75
1612.541800,12.74
1612.583460,12.69
1612.625130,12.75
1612.666800,12.71
1612.708460,12.75
1612.750130,12.28
1612.791800,12.69
1612.833460,12.9
1612.875130,12.46
1612.916800,12.13
1612.958460,12.19
1613.000130,12.09
1613.041800,12.08
1613.083460,11.79
1613.125130,11.38
1613.166800,10.49
1613.208460,10.7
1613.250130,11.91
1613.291800,12.5
1613.333460,12.51
1613.375130,12.46
1613.416800,12.19
1613.458460,12.01
1613.500130,12.06
1613.541800,12.13
1613.583460,12.55
1613.625130,12.84
1613.666800,12.76
1613.708460,12.5
1613.750130,12.83
1613.791800,13.1
1613.833460,13.13
1613.875130,12.73
1613.916800,11.9
1613.958460,10.88
1614.000130,10.67
1614.041800,10.54
1614.083460,10.25
1614.125130,10.24
1614.166800,10.24
1614.208460,11.1
1614.250130,12.1
1614.291800,12.34
1614.333460,12.48
1614.375130,12.34
1614.416800,13.06
1614.458460,12.69
1614.500130,12.87
1614.541800,12.99
1614.583460,14.08
1614.625130,13.95
1614.666800,13.97
1614.708460,13.99
1614.750130,13.68
1614.791800,13.49
1614.833460,13.28
1614.875130,12.26
1614.916800,11.67
1614.958460,11.59
1615.000130,11.46
1615.041800,10.5
1615.083460,10.38
1615.125130,10.38
1615.166800,10.45
1615.208460,11.44
1615.250130,12.37
1615.291800,12.97
1615.333460,13.18
1615.375130,13.03
1615.416800,13.04
1615.458460,13.36
1615.500130,13.95
1615.541800,13.33
1615.583460,12.9
1615.625130,12.78
1615.666800,12.45
1615.708460,12.29
1615.750130,12.07
1615.791800,12.06
1615.833460,12.12
1615.875130,11.64
1615.916800,11.29
1615.958460,10.61
1616.000130,10.55
1616.041800,10.65
1616.083460,10.54
1616.125130,10.53
1616.166800,10.71
1616.208460,11.64
1616.250130,13.01
1616.291800,13.4
1616.333460,13.2
1616.375130,13.1
1616.416800,12.88
1616.458460,12.66
1616.500130,12.66
1616.541800,12.54
1616.583460,12.53
1616.625130,12.54
