$Grand Coulee Dam Flows
 
JDAY,QWO,
  1761.550,   1790.25,
  1761.600,   1702.34,
  1761.650,   1833.32,
  1761.700,   2245.58,
  1761.750,   3415.04,
  1761.800,   3436.42,
  1761.850,   2968.78,
  1761.900,   2036.14,
  1761.950,   1114.38,
  1762.000,    851.03,
  1762.050,    691.41,
  1762.100,    601.42,
  1762.150,    570.87,
  1762.200,    777.55,
  1762.250,   2188.98,
  1762.300,   2632.25,
  1762.350,   2825.16,
  1762.400,   2547.56,
  1762.450,   2631.76,
  1762.500,   2737.50,
  1762.550,   2637.40,
  1762.600,   2563.39,
  1762.650,   2250.24,
  1762.700,   2217.26,
  1762.750,   2400.08,
  1762.800,   2618.03,
  1762.850,   2313.66,
  1762.900,   2150.17,
  1762.950,   1474.53,
  1763.000,   1127.46,
  1763.050,   1064.06,
  1763.100,    960.72,
  1763.150,   1063.47,
  1763.200,   1422.07,
  1763.250,   2317.15,
  1763.300,   3027.70,
  1763.350,   2386.65,
  1763.400,   2230.39,
  1763.450,   1848.64,
  1763.500,   1842.88,
  1763.550,   1942.73,
  1763.600,   1881.89,
  1763.650,   2182.12,
  1763.700,   2411.69,
  1763.750,   3104.25,
  1763.800,   3277.38,
  1763.850,   3056.57,
  1763.900,   2474.57,
  1763.950,   1455.55,
  1764.000,   1161.62,
  1764.050,   1132.25,
  1764.100,   1070.97,
  1764.150,   1244.24,
  1764.200,   1636.52,
  1764.250,   2547.39,
  1764.300,   3143.51,
  1764.350,   2951.55,
  1764.400,   2682.32,
  1764.450,   2339.95,
  1764.500,   1799.97,
  1764.550,   1857.92,
  1764.600,   1830.23,
  1764.650,   1709.14,
  1764.700,   1858.12,
  1764.750,   2370.93,
  1764.800,   2123.60,
  1764.850,   2042.08,
  1764.900,   1436.23,
  1764.950,   1165.39,
  1765.000,   1008.42,
  1765.050,    984.06,
  1765.100,    893.27,
  1765.150,   1153.63,
  1765.200,   1143.08,
  1765.250,   1059.58,
  1765.300,   1163.01,
  1765.350,   1171.63,
  1765.400,   1080.79,
  1765.450,   1150.55,
  1765.500,   1246.89,
  1765.550,   1472.47,
  1765.600,   1535.64,
  1765.650,   1892.79,
  1765.700,   2178.74,
  1765.750,   2434.62,
  1765.800,   1899.28,
  1765.850,   1444.39,
  1765.900,    968.70,
  1765.950,    769.25,
  1766.000,   1291.04,
  1766.050,   1421.59,
  1766.100,   1084.19,
  1766.150,    887.14,
  1766.200,    741.23,
  1766.250,    815.96,
  1766.300,   1155.46,
  1766.350,   1781.92,
  1766.400,   1564.42,
  1766.450,   1508.59,
  1766.500,   1537.89,
  1766.550,   1404.10,
  1766.600,   1495.47,
  1766.650,   1571.29,
  1766.700,   1814.65,
  1766.750,   2168.27,
  1766.800,   2105.30,
  1766.850,   1172.66,
  1766.900,    792.18,
  1766.950,    653.20,
  1767.000,    706.07,
  1767.050,    799.81,
  1767.100,    828.49,
  1767.150,   1089.24,
  1767.200,   1349.37,
  1767.250,   2402.10,
  1767.300,   2742.22,
  1767.350,   2495.69,
  1767.400,   2271.25,
  1767.450,   1719.18,
  1767.500,   1618.58,
  1767.550,   1684.32,
  1767.600,   1647.58,
  1767.650,   1940.68,
  1767.700,   2818.55,
  1767.750,   3351.56,
  1767.800,   3158.83,
  1767.850,   2410.64,
  1767.900,   2217.86,
  1767.950,   1408.00,
  1768.000,    834.24,
  1768.050,    563.44,
  1768.100,    584.33,
  1768.150,    825.15,
  1768.200,   1683.46,
  1768.250,   3278.55,
  1768.300,   3276.18,
  1768.350,   2928.56,
  1768.400,   2641.09,
  1768.450,   2210.08,
  1768.500,   1792.83,
  1768.550,   1755.78,
  1768.600,   1453.75,
  1768.650,   2125.75,
  1768.700,   2973.01,
  1768.750,   3318.19,
  1768.800,   2883.16,
  1768.850,   2559.75,
  1768.900,   1979.05,
  1768.950,   1488.87,
  1769.000,   1104.13,
  1769.050,    986.92,
  1769.100,   1047.73,
  1769.150,   1374.55,
  1769.200,   2047.42,
  1769.250,   2662.01,
  1769.300,   3109.79,
  1769.350,   2496.62,
  1769.400,   2441.14,
  1769.450,   2280.21,
  1769.500,   2117.57,
  1769.550,   1862.92,
  1769.600,   1834.36,
  1769.650,   1985.53,
  1769.700,   2226.36,
  1769.750,   2648.49,
  1769.800,   2650.43,
  1769.850,   2281.58,
  1769.900,   1829.69,
  1769.950,   1518.50,
  1770.000,   1357.94,
  1770.050,   1268.16,
  1770.100,   1194.74,
  1770.150,   1409.94,
  1770.200,   1726.08,
  1770.250,   2391.03,
  1770.300,   2438.17,
  1770.350,   1995.90,
  1770.400,   1625.81,
  1770.450,   1543.00,
  1770.500,   1441.22,
  1770.550,   1404.52,
  1770.600,   1379.35,
  1770.650,   2001.91,
  1770.700,   3065.20,
  1770.750,   3108.32,
  1770.800,   2957.16,
  1770.850,   2779.60,
  1770.900,   2682.26,
  1770.950,   2390.74,
  1771.000,   1973.90,
  1771.050,   1439.13,
  1771.100,   1533.67,
  1771.150,   1681.89,
  1771.200,   1869.06,
  1771.250,   2990.32,
  1771.300,   3283.82,
  1771.350,   2655.02,
  1771.400,   2758.08,
  1771.450,   2220.67,
  1771.500,   2019.69,
  1771.550,   2063.60,
  1771.600,   1888.34,
  1771.650,   2425.58,
  1771.700,   3261.44,
  1771.750,   3418.99,
  1771.800,   3303.57,
  1771.850,   3148.42,
  1771.900,   2962.93,
  1771.950,   2639.30,
  1772.000,   2115.15,
  1772.050,   1945.17,
  1772.100,   1843.56,
  1772.150,   1724.41,
  1772.200,   1845.00,
  1772.250,   2155.15,
  1772.300,   2516.74,
  1772.350,   2902.09,
  1772.400,   2722.63,
  1772.450,   2656.87,
  1772.500,   2118.24,
  1772.550,   1970.93,
  1772.600,   1930.73,
  1772.650,   2360.43,
  1772.700,   3314.79,
  1772.750,   3362.77,
  1772.800,   3336.21,
  1772.850,   3167.84,
  1772.900,   2769.70,
  1772.950,   2159.83,
  1773.000,   1761.02,
  1773.050,   1503.66,
  1773.100,   1489.34,
  1773.150,   1445.00,
  1773.200,   1666.79,
  1773.250,   1857.72,
  1773.300,   2473.78,
  1773.350,   2394.96,
  1773.400,   2652.78,
  1773.450,   2671.14,
  1773.500,   2583.62,
  1773.550,   2419.89,
  1773.600,   2538.83,
  1773.650,   2663.73,
  1773.700,   3290.73,
  1773.750,   3301.54,
  1773.800,   3173.82,
  1773.850,   2686.29,
  1773.900,   2152.22,
  1773.950,   2029.19,
  1774.000,   1746.40,
  1774.050,   1498.92,
  1774.100,   1385.87,
  1774.150,   1488.48,
  1774.200,   1882.96,
  1774.250,   3008.54,
  1774.300,   3276.29,
  1774.350,   3085.68,
  1774.400,   2981.01,
  1774.450,   2872.94,
  1774.500,   2909.23,
  1774.550,   2845.18,
  1774.600,   2602.61,
  1774.650,   2671.70,
  1774.700,   3137.61,
  1774.750,   3346.07,
  1774.800,   3369.48,
  1774.850,   3186.09,
  1774.900,   2843.64,
  1774.950,   1953.02,
  1775.000,   1687.90,
  1775.050,   1562.97,
  1775.100,   1620.42,
  1775.150,   1612.40,
  1775.200,   2071.57,
  1775.250,   3273.88,
  1775.300,   3763.12,
  1775.350,   2772.57,
  1775.400,   2762.95,
  1775.450,   2066.52,
  1775.500,   2072.42,
  1775.550,   2175.39,
  1775.600,   2036.33,
  1775.650,   2422.77,
  1775.700,   3052.53,
  1775.750,   2804.31,
  1775.800,   2627.24,
  1775.850,   2625.44,
  1775.900,   2062.79,
  1775.950,   1976.18,
  1776.000,   2143.22,
  1776.050,   2076.96,
  1776.100,   1834.76,
  1776.150,   2191.50,
  1776.200,   2539.09,
  1776.250,   2432.02,
  1776.300,   2482.49,
  1776.350,   2236.88,
  1776.400,   1918.14,
  1776.450,   1598.71,
  1776.500,   1270.46,
  1776.550,   1359.14,
  1776.600,   1570.31,
  1776.650,   2032.36,
  1776.700,   3669.22,
  1776.750,   3911.20,
  1776.800,   3030.77,
  1776.850,   2526.74,
  1776.900,   1444.16,
  1776.950,   1665.34,
  1777.000,   1517.69,
  1777.050,   1296.31,
  1777.100,   1547.11,
  1777.150,   1709.20,
  1777.200,   2395.43,
  1777.250,   3301.39,
  1777.300,   3380.65,
  1777.350,   3470.30,
  1777.400,   3416.14,
  1777.450,   3060.72,
  1777.500,   3190.06,
  1777.550,   3285.07,
  1777.600,   3394.93,
  1777.650,   3595.25,
  1777.700,   3506.48,
  1777.750,   3098.21,
  1777.800,   2524.75,
  1777.850,   1775.65,
  1777.900,   1113.36,
  1777.950,   1003.93,
  1778.000,   1285.78,
  1778.050,   1124.36,
  1778.100,   1070.94,
  1778.150,   1113.30,
  1778.200,   2166.97,
  1778.250,   2778.80,
  1778.300,   3069.28,
  1778.350,   3335.05,
  1778.400,   2756.65,
  1778.450,   2413.12,
  1778.500,   2303.16,
  1778.550,   2134.08,
  1778.600,   2208.33,
  1778.650,   2459.37,
  1778.700,   2987.54,
  1778.750,   3231.71,
  1778.800,   3028.42,
  1778.850,   3082.83,
  1778.900,   2804.98,
  1778.950,   2265.45,
  1779.000,   1997.78,
  1779.050,   1952.04,
  1779.100,   1695.42,
  1779.150,   1437.11,
  1779.200,   1949.79,
  1779.250,   2438.69,
  1779.300,   2094.61,
  1779.350,   2235.15,
  1779.400,   2638.61,
  1779.450,   2738.93,
  1779.500,   2488.49,
  1779.550,   2015.44,
  1779.600,   1907.85,
  1779.650,   1906.38,
  1779.700,   2782.86,
  1779.750,   3017.88,
  1779.800,   2714.83,
  1779.850,   2381.19,
  1779.900,   2069.34,
  1779.950,   1937.59,
  1780.000,   1423.85,
  1780.050,   1258.55,
  1780.100,    947.97,
  1780.150,    975.26,
  1780.200,   1314.57,
  1780.250,   2029.77,
  1780.300,   1895.95,
  1780.350,   2097.98,
  1780.400,   2032.00,
  1780.450,   2282.90,
  1780.500,   1936.83,
  1780.550,   1933.11,
  1780.600,   1911.72,
  1780.650,   2244.89,
  1780.700,   2898.88,
  1780.750,   3001.34,
  1780.800,   2678.48,
  1780.850,   2719.87,
  1780.900,   2004.54,
  1780.950,   1549.58,
  1781.000,   1455.62,
  1781.050,   1298.75,
  1781.100,   1302.40,
  1781.150,   1798.50,
  1781.200,   2644.58,
  1781.250,   3286.02,
  1781.300,   3557.80,
  1781.350,   3371.79,
  1781.400,   2909.51,
  1781.450,   2830.30,
  1781.500,   3036.85,
  1781.550,   2751.66,
  1781.600,   2937.14,
  1781.650,   3058.23,
  1781.700,   3604.01,
  1781.750,   3517.44,
  1781.800,   2892.13,
  1781.850,   3064.94,
  1781.900,   2474.24,
  1781.950,   2281.11,
  1782.000,   1948.27,
  1782.050,   1586.53,
  1782.100,   1199.60,
  1782.150,   1443.39,
  1782.200,   2066.23,
  1782.250,   3314.13,
  1782.300,   3424.52,
  1782.350,   2981.11,
  1782.400,   2623.37,
  1782.450,   2654.48,
  1782.500,   2584.12,
  1782.550,   2918.26,
  1782.600,   3121.44,
  1782.650,   3279.79,
  1782.700,   3986.24,
  1782.750,   3878.72,
  1782.800,   2560.35,
  1782.850,   1686.36,
  1782.900,   1557.05,
  1782.950,    946.98,
  1783.000,    675.60,
  1783.050,    600.62,
  1783.100,    627.54,
  1783.150,    895.78,
  1783.200,   1606.98,
  1783.250,   3383.62,
  1783.300,   3503.26,
  1783.350,   2975.58,
  1783.400,   2533.86,
  1783.450,   2099.02,
  1783.500,   1909.05,
  1783.550,   2245.28,
  1783.600,   2595.38,
  1783.650,   2968.73,
  1783.700,   3230.82,
  1783.750,   3300.22,
  1783.800,   2600.91,
  1783.850,   1795.66,
  1783.900,   1368.08,
  1783.950,   1091.63,
  1784.000,    790.30,
  1784.050,    781.25,
  1784.100,    980.61,
  1784.150,   1370.72,
  1784.200,   2202.33,
  1784.250,   3211.36,
  1784.300,   3507.78,
  1784.350,   3202.00,
  1784.400,   2402.84,
  1784.450,   2216.18,
  1784.500,   1914.03,
  1784.550,   1872.63,
  1784.600,   1787.21,
  1784.650,   1501.09,
  1784.700,   2304.32,
  1784.750,   2802.66,
  1784.800,   2728.70,
  1784.850,   2528.54,
  1784.900,   1958.51,
  1784.950,   1569.61,
  1785.000,   1064.31,
  1785.050,   1093.16,
  1785.100,    943.67,
  1785.150,   1115.89,
  1785.200,   2027.27,
  1785.250,   3391.96,
  1785.300,   3579.38,
  1785.350,   3357.31,
  1785.400,   2724.38,
  1785.450,   2478.50,
  1785.500,   2108.28,
  1785.550,   2180.03,
  1785.600,   2341.78,
  1785.650,   2626.21,
  1785.700,   3429.81,
  1785.750,   3584.28,
  1785.800,   3483.20,
  1785.850,   3105.82,
  1785.900,   2356.41,
  1785.950,   1838.15,
  1786.000,   1841.37,
  1786.050,   1805.01,
  1786.100,   1742.81,
  1786.150,   1995.72,
  1786.200,   2375.68,
  1786.250,   2929.49,
  1786.300,   3294.86,
  1786.350,   3325.21,
  1786.400,   2871.08,
  1786.450,   2641.54,
  1786.500,   2284.62,
  1786.550,   1873.80,
  1786.600,   1907.08,
  1786.650,   2043.07,
  1786.700,   2764.80,
  1786.750,   2959.13,
  1786.800,   2944.31,
  1786.850,   2781.21,
  1786.900,   2535.20,
  1786.950,   2269.49,
  1787.000,   1898.95,
  1787.050,   1909.59,
  1787.100,   2010.36,
  1787.150,   1926.65,
  1787.200,   2122.39,
  1787.250,   2316.69,
  1787.300,   2750.47,
  1787.350,   2793.93,
  1787.400,   2666.47,
  1787.450,   2326.98,
  1787.500,   1877.19,
  1787.550,   1623.72,
  1787.600,   1773.50,
  1787.650,   2370.52,
  1787.700,   3570.23,
  1787.750,   3631.37,
  1787.800,   3291.83,
  1787.850,   3192.83,
  1787.900,   2632.03,
  1787.950,   1945.27,
  1788.000,   1509.01,
  1788.050,   1154.99,
  1788.100,   1216.05,
  1788.150,   1423.40,
  1788.200,   1853.30,
  1788.250,   2842.71,
  1788.300,   3289.71,
  1788.350,   2993.11,
  1788.400,   2871.90,
  1788.450,   2759.96,
  1788.500,   2678.79,
  1788.550,   2352.62,
  1788.600,   2430.64,
  1788.650,   2703.32,
  1788.700,   3308.94,
  1788.750,   2971.02,
  1788.800,   2777.43,
  1788.850,   2507.71,
  1788.900,   1815.70,
  1788.950,   1462.30,
  1789.000,   1019.18,
  1789.050,    778.91,
  1789.100,    726.70,
  1789.150,    950.49,
  1789.200,   2182.26,
  1789.250,   3662.67,
  1789.300,   3889.96,
  1789.350,   3551.47,
  1789.400,   3507.99,
  1789.450,   3391.32,
  1789.500,   3331.65,
  1789.550,   3103.78,
  1789.600,   3313.75,
  1789.650,   3475.87,
  1789.700,   3721.35,
  1789.750,   3696.20,
  1789.800,   3383.58,
  1789.850,   2882.40,
  1789.900,   2047.54,
  1789.950,   1690.14,
  1790.000,   1308.40,
  1790.050,   1180.18,
  1790.100,   1173.19,
  1790.150,   1351.00,
  1790.200,   2040.65,
  1790.250,   3026.42,
  1790.300,   3325.36,
  1790.350,   3089.23,
  1790.400,   2824.36,
  1790.450,   2388.37,
  1790.500,   1880.05,
  1790.550,   2196.55,
  1790.600,   1969.05,
  1790.650,   2694.39,
  1790.700,   3823.38,
  1790.750,   3830.97,
  1790.800,   3770.16,
  1790.850,   3745.41,
  1790.900,   2583.50,
  1790.950,   2423.86,
  1791.000,   2208.98,
  1791.050,   2219.14,
  1791.100,   2155.12,
  1791.150,   2265.25,
  1791.200,   2787.33,
  1791.250,   3184.76,
  1791.300,   3418.79,
  1791.350,   3444.00,
  1791.400,   3483.74,
  1791.450,   3281.20,
  1791.500,   2700.45,
  1791.550,   2228.82,
  1791.600,   1667.77,
  1791.650,   1638.13,
  1791.700,   2493.63,
  1791.750,   2762.99,
  1791.800,   2843.07,
  1791.850,   2804.55,
  1791.900,   2831.04,
  1791.950,   2464.62,
  1792.000,   2299.66,
  1792.050,   2278.95,
  1792.100,   2338.77,
  1792.150,   2474.04,
  1792.200,   3228.76,
  1792.250,   3337.07,
  1792.300,   3535.39,
  1792.350,   3393.33,
  1792.400,   3480.31,
  1792.450,   3276.52,
  1792.500,   2775.46,
  1792.550,   2172.39,
  1792.600,   2000.49,
  1792.650,   1980.04,
  1792.700,   3218.49,
  1792.750,   3839.49,
  1792.800,   3742.21,
  1792.850,   3308.77,
  1792.900,   2914.77,
  1792.950,   2186.03,
  1793.000,   2201.66,
  1793.050,   2151.82,
  1793.100,   2167.32,
  1793.150,   2282.78,
  1793.200,   2557.18,
  1793.250,   3133.63,
  1793.300,   3402.23,
  1793.350,   3809.26,
  1793.400,   3762.39,
  1793.450,   3108.30,
  1793.500,   2551.73,
  1793.550,   2251.80,
  1793.600,   1852.12,
  1793.650,   1975.66,
  1793.700,   2888.43,
  1793.750,   3258.54,
  1793.800,   2934.05,
  1793.850,   2984.94,
  1793.900,   2727.13,
  1793.950,   2219.28,
  1794.000,   1998.84,
  1794.050,   1949.32,
  1794.100,   1882.48,
  1794.150,   1978.02,
  1794.200,   2484.01,
  1794.250,   2638.84,
  1794.300,   2829.66,
  1794.350,   3043.68,
  1794.400,   2755.83,
  1794.450,   2491.91,
  1794.500,   2188.10,
  1794.550,   2094.05,
  1794.600,   1910.65,
  1794.650,   2012.96,
  1794.700,   2749.64,
  1794.750,   2905.43,
  1794.800,   2703.38,
  1794.850,   2591.39,
  1794.900,   2162.52,
  1794.950,   1591.34,
  1795.000,   1417.58,
  1795.050,   1423.17,
  1795.100,   1439.56,
  1795.150,   1868.89,
  1795.200,   2631.79,
  1795.250,   3701.87,
  1795.300,   3915.79,
  1795.350,   3757.83,
  1795.400,   3729.70,
  1795.450,   3357.94,
  1795.500,   3150.45,
  1795.550,   2891.54,
  1795.600,   2689.99,
  1795.650,   2873.17,
  1795.700,   2903.35,
  1795.750,   3001.44,
  1795.800,   2855.84,
  1795.850,   2779.96,
  1795.900,   2542.28,
  1795.950,   2041.27,
  1796.000,   1641.52,
  1796.050,   1550.67,
  1796.100,   1550.53,
  1796.150,   1886.71,
  1796.200,   3470.91,
  1796.250,   4057.13,
  1796.300,   4324.94,
  1796.350,   4222.08,
  1796.400,   3662.99,
  1796.450,   3158.03,
  1796.500,   2920.57,
  1796.550,   2793.82,
  1796.600,   2824.78,
  1796.650,   3014.35,
  1796.700,   3837.70,
  1796.750,   3842.84,
  1796.800,   3781.37,
  1796.850,   3625.78,
  1796.900,   3293.09,
  1796.950,   2455.31,
  1797.000,   1992.00,
  1797.050,   1858.10,
  1797.100,   1631.19,
  1797.150,   1790.70,
  1797.200,   2315.49,
  1797.250,   3447.85,
  1797.300,   3754.53,
  1797.350,   3531.68,
  1797.400,   3352.31,
  1797.450,   3014.11,
  1797.500,   2583.09,
  1797.550,   2450.21,
  1797.600,   2402.10,
  1797.650,   2876.12,
  1797.700,   3865.34,
  1797.750,   4033.84,
  1797.800,   3893.11,
  1797.850,   3401.49,
  1797.900,   2821.72,
  1797.950,   1895.47,
  1798.000,   1796.13,
  1798.050,   1872.79,
  1798.100,   1823.99,
  1798.150,   2101.76,
  1798.200,   2811.79,
  1798.250,   3891.88,
  1798.300,   3972.32,
  1798.350,   3590.70,
  1798.400,   3338.17,
  1798.450,   2547.00,
  1798.500,   2421.29,
  1798.550,   2121.44,
  1798.600,   2274.68,
  1798.650,   2605.45,
  1798.700,   3442.53,
  1798.750,   3468.53,
  1798.800,   3240.28,
  1798.850,   2735.16,
  1798.900,   2149.44,
  1798.950,   1619.21,
  1799.000,   1122.33,
  1799.050,    984.19,
  1799.100,   1022.71,
  1799.150,   1246.71,
  1799.200,   1583.55,
  1799.250,   2624.27,
  1799.300,   3463.00,
  1799.350,   3245.85,
  1799.400,   3381.03,
  1799.450,   2427.12,
  1799.500,   2140.08,
  1799.550,   2012.88,
  1799.600,   2074.79,
  1799.650,   2390.91,
  1799.700,   3121.48,
  1799.750,   2914.29,
  1799.800,   3158.64,
  1799.850,   2974.41,
  1799.900,   2814.05,
  1799.950,   2240.52,
  1800.000,   1954.80,
  1800.050,   1604.48,
  1800.100,   2018.31,
  1800.150,   1884.87,
  1800.200,   2058.55,
  1800.250,   2651.26,
  1800.300,   3392.95,
  1800.350,   3578.55,
  1800.400,   3485.79,
  1800.450,   2857.12,
  1800.500,   2626.33,
  1800.550,   2515.79,
  1800.600,   2503.41,
  1800.650,   2626.24,
  1800.700,   3504.62,
  1800.750,   3567.13,
  1800.800,   3226.82,
  1800.850,   2849.05,
  1800.900,   1925.26,
  1800.950,   1447.77,
  1801.000,   1578.10,
  1801.050,   1222.89,
  1801.100,   1455.16,
  1801.151,   1562.93,
  1801.200,   1670.62,
  1801.250,   1722.08,
  1801.300,   1970.39,
  1801.350,   2101.73,
  1801.400,   1968.86,
  1801.450,   1962.56,
  1801.500,   1807.97,
  1801.550,   1832.19,
  1801.600,   2107.39,
  1801.650,   2517.22,
  1801.700,   3559.53,
  1801.750,   3541.78,
  1801.800,   3411.14,
  1801.850,   2732.95,
  1801.900,   2181.79,
  1801.950,   1349.35,
  1802.000,    973.46,
  1802.050,    975.76,
  1802.100,    985.14,
  1802.150,   1096.97,
  1802.200,   1871.59,
  1802.250,   3092.55,
  1802.300,   3504.27,
  1802.350,   3584.76,
  1802.400,   3375.12,
  1802.450,   2630.59,
  1802.500,   2487.32,
  1802.550,   2472.38,
  1802.600,   2109.69,
  1802.650,   2284.52,
  1802.700,   2762.55,
  1802.750,   2740.89,
  1802.800,   2625.13,
  1802.850,   1756.88,
  1802.900,   1580.14,
  1802.950,    971.53,
  1803.000,    894.77,
  1803.050,   1011.49,
  1803.100,   1216.24,
  1803.150,   1292.46,
  1803.200,   1849.02,
  1803.250,   3043.85,
  1803.300,   3285.69,
  1803.350,   3159.07,
  1803.400,   2839.90,
  1803.450,   2391.84,
  1803.500,   1931.28,
  1803.550,   1870.84,
  1803.600,   1929.38,
  1803.650,   2152.79,
  1803.700,   2908.50,
  1803.750,   2515.11,
  1803.800,   1976.82,
  1803.850,   1757.65,
  1803.900,   1543.45,
  1803.950,   1014.86,
  1804.000,   1154.26,
  1804.050,    963.92,
  1804.101,   1138.32,
  1804.151,   1419.15,
  1804.200,   1616.69,
  1804.250,   2495.89,
  1804.300,   3511.56,
  1804.350,   3263.82,
  1804.400,   3164.93,
  1804.450,   2868.81,
  1804.500,   2904.66,
  1804.550,   2500.12,
  1804.600,   2101.59,
  1804.650,   2498.25,
  1804.700,   3338.14,
  1804.750,   3315.91,
  1804.800,   3294.48,
  1804.850,   2802.90,
  1804.900,   2122.33,
  1804.950,   1606.69,
  1805.000,   1216.16,
